Protein_A_idx	Protein_B_idx	Interaction	Uniprot_A	Uniprot_B
1329	4698	0.0	Q12080	P40986
434	1547	0.0	P17064	Q00711
2939	4939	0.0	P33328	P48238
4133	4145	0.0	P27351	Q03018
3571	4174	0.0	Q02208	Q03787
3337	4705	0.0	P38070	P40965
65	4030	0.0	P25378	P38815
901	3950	0.0	P40892	Q12275
1658	4864	0.0	P53193	P07703
4240	4293	0.0	P53064	Q05610
895	1282	0.0	P40479	P0CD99
1688	3323	0.0	P22133	Q06511
205	2289	0.0	P52490	P38112
164	2875	0.0	P04386	Q12276
5138	5141	0.0	P32318	P09950
3098	3818	0.0	P53147	P32828
605	738	0.0	Q12194	P32505
3570	4829	0.0	Q02209	P49687
2617	4152	0.0	Q08932	P57744
427	1395	0.0	P30775	Q12159
4775	5071	0.0	Q02100	P40087
1935	1976	0.0	P47128	P00401
34	3324	0.0	P38196	Q06510
4925	5056	0.0	P32903	P38999
1223	1378	0.0	P53973	P38741
1060	1597	0.0	P33399	Q01532
456	3129	0.0	P36116	Q01662
4487	5026	0.0	Q03067	P10870
3852	4079	0.0	Q08417	P33202
906	2802	0.0	P43545	P10363
134	2555	0.0	P32915	P35127
514	4501	0.0	Q08285	P38353
3803	4172	0.0	P53875	P27801
2946	4760	0.0	P33327	Q03825
4907	4915	0.0	P53730	P39014
3350	4949	0.0	Q03630	Q04066
2530	5080	0.0	P40072	P07256
360	3712	0.0	Q03455	P38064
3571	4191	0.0	Q02208	P39109
4997	5031	0.0	Q99278	P38990
1729	4244	0.0	P39939	P14306
1336	4085	0.0	P33417	P40366
2404	3984	0.0	P53306	P40506
1999	4584	0.0	P43607	P32807
2709	4508	0.0	Q07915	P21651
3401	5106	0.0	Q03254	Q06810
3804	5136	0.0	P38242	Q12754
1220	3391	0.0	P46679	P38321
3944	4518	0.0	P32799	Q06199
4294	4487	0.0	P18852	Q03067
3730	5006	0.0	P40534	P41913
2507	2511	0.0	Q12232	P51601
1940	3856	0.0	Q12509	Q05949
3081	4343	0.0	Q08054	P42826
1582	4536	0.0	Q08231	P38288
1494	2682	0.0	P38067	Q3E823
2736	4512	0.0	P53930	Q03201
3822	3911	0.0	P23287	P36039
180	1159	0.0	P49167	Q07887
4243	4842	0.0	P53067	Q07979
4089	5047	0.0	P19812	P0CX36
1134	4568	0.0	P40457	P32481
2913	4596	0.0	P25454	P53253
3070	4654	0.0	P35179	Q04632
349	907	0.0	P38961	Q08387
2794	3520	0.0	Q04116	P16965
2712	5020	0.0	P15873	Q08687
1573	2862	0.0	P29539	P38871
4933	4985	0.0	P32477	P53822
2833	3140	0.0	P32328	P53327
1131	3864	0.0	P36152	P42073
2098	2614	0.0	P39112	P0C0T4
1260	2610	0.0	Q03713	P34234
3858	4230	0.0	P53877	P32496
5102	5106	0.0	Q06819	Q06810
4237	4905	0.0	Q12004	P47166
1620	4098	0.0	P16862	P15303
2507	3709	0.0	Q12232	P41733
2968	4393	0.0	Q03758	Q12029
1962	2785	0.0	P32569	P53338
1793	3109	0.0	Q03144	P33419
1173	3633	0.0	P39726	P33122
4108	5108	0.0	Q03656	Q08232
2884	4988	0.0	P40003	P43682
3972	4543	0.0	P38882	P17558
2061	3392	0.0	P53552	P38323
138	1446	0.0	P32911	P40358
3990	4947	0.0	P40039	Q03557
4208	4558	0.0	Q05919	P39004
1680	3038	0.0	Q99316	Q06070
27	833	0.0	P25379	P29468
3118	4575	0.0	P32641	P39944
1657	4569	0.0	P00890	P32480
4982	5028	0.0	P53390	P38623
2143	3362	0.0	P38932	Q12468
4573	4758	0.0	P32489	P43614
3029	4103	0.0	Q03330	Q03653
2337	3306	0.0	Q03899	Q12071
2698	3650	0.0	P32604	P40260
3672	4601	0.0	P38799	P53256
4719	5110	0.0	P36105	P19516
1549	1943	0.0	P35732	Q05998
4071	4947	0.0	P40345	Q03557
3453	4871	0.0	Q07807	P38299
3337	4947	0.0	P38070	Q03557
988	4544	0.0	P38141	P17555
2829	3161	0.0	P53209	P40563
4726	4929	0.0	Q12034	Q04408
1453	4803	0.0	P0C0W1	Q06488
2647	4868	0.0	P53260	Q08649
4103	4899	0.0	Q03653	Q08421
1739	3950	0.0	Q12110	Q12275
2840	2850	0.0	P32325	P25580
4948	5003	0.0	P32873	P38254
3207	3290	0.0	Q12213	P36142
1857	2745	0.0	P39529	P34761
536	4810	0.0	P46654	P40568
4938	5057	0.0	P32471	P0CX38
3372	3542	0.0	P40525	P38816
1920	1981	0.0	P52593	P05375
3915	4274	0.0	P32642	P53394
4346	4846	0.0	Q04749	P38169
2332	3039	0.0	P12887	Q3E7Y3
70	3518	0.0	P38284	P53919
3121	4348	0.0	Q08974	Q02642
3046	3599	0.0	P40538	P40029
3228	3756	0.0	P23503	P48527
1088	2475	0.0	P21306	P61830
874	3441	0.0	O14464	P32838
4913	4964	0.0	P48231	P08018
4530	4783	0.0	P53108	Q02825
3274	3742	0.0	P53734	Q12477
3951	4180	0.0	Q12274	P80967
54	1508	0.0	P38170	P47069
65	3566	0.0	P25378	Q04603
2651	2753	0.0	P38272	P05319
1525	1561	0.0	P39997	P47112
1838	3737	0.0	P37296	P30656
1491	3664	0.0	P38221	P40348
2825	4541	0.0	P53203	P18239
2457	3284	0.0	P15705	P10174
1275	1478	0.0	P53378	Q07418
4262	5062	0.0	P39996	P40956
2165	4212	0.0	P10963	P02407
1510	3134	0.0	P53071	P09798
2489	4915	0.0	P03876	P39014
1049	3349	0.0	Q12163	P11914
658	3170	0.0	P0CE69	Q12321
1127	4016	0.0	P25039	P40156
1699	3999	0.0	Q03722	P40035
700	1823	0.0	P36139	Q03707
1569	1953	0.0	P28005	Q05029
1134	2245	0.0	P40457	P43550
2392	4986	0.0	P21954	P53823
2900	3243	0.0	P38987	P11353
395	2265	0.0	P23968	P47042
3662	4346	0.0	Q12006	Q04749
1092	2386	0.0	P00724	P43634
103	3746	0.0	P47025	P40510
863	3228	0.0	P40472	P23503
1873	4451	0.0	P38216	Q06162
4862	4981	0.0	P02557	P53824
722	1692	0.0	P39954	P22134
4537	4900	0.0	P53107	P47035
1779	5085	0.0	Q12142	Q12285
2503	4471	0.0	Q12236	P25390
2870	5084	0.0	P46944	P07252
1253	2895	0.0	P46675	P38986
3281	4672	0.0	P26370	P19657
882	5050	0.0	P53721	P0CX32
1549	4587	0.0	P35732	P32804
4656	4855	0.0	P22289	Q03764
4096	4526	0.0	Q06337	P25594
2752	5032	0.0	Q00055	P38887
147	2759	0.0	P32465	P00424
5134	5135	0.0	P40086	P22515
2305	4185	0.0	P35194	P09436
2966	4377	0.0	P34223	P50076
1414	3906	0.0	Q06389	Q02521
3836	5116	0.0	Q3E793	P40312
1165	2834	0.0	P53388	P32329
2565	3930	0.0	Q12518	P41815
339	3396	0.0	P41543	Q04226
3682	4386	0.0	P38797	P19262
3404	3841	0.0	P35169	Q3E792
3911	4564	0.0	P36039	P01149
4927	5039	0.0	P32901	Q07914
1504	1572	0.0	Q03373	P28000
1412	2947	0.0	P10614	Q12060
2391	2603	0.0	P43639	Q06247
323	2990	0.0	P16658	Q3E742
688	1323	0.0	P50090	P26309
3560	3572	0.0	Q12263	Q04299
1806	2018	0.0	P38702	P43592
4149	4154	0.0	P38349	P38341
539	1210	0.0	P53281	P47102
4989	5120	0.0	P38265	P40317
4047	4266	0.0	P25558	P25635
470	3831	0.0	P40530	P20095
4279	4588	0.0	Q04792	P32803
3203	4129	0.0	P25591	P39927
1170	2255	0.0	P39721	P38208
2454	4152	0.0	P36084	P57744
51	236	0.0	P38177	P25370
4249	4715	0.0	P28707	P36101
1011	2563	0.0	P07264	P47013
1626	3371	0.0	P43615	Q12463
1804	4357	0.0	P25303	P15790
404	3538	0.0	Q03981	P53266
4716	4885	0.0	P36106	P09368
2299	3877	0.0	Q12226	P53051
1656	1999	0.0	P38998	P43607
2842	4155	0.0	Q02979	P38346
2230	3493	0.0	P40484	Q04179
1860	2906	0.0	P53273	P25294
108	3928	0.0	Q04210	Q04545
4961	4967	0.0	P14020	Q03619
1871	1949	0.0	P38212	Q08224
2900	4809	0.0	P38987	P07253
4948	5074	0.0	P32873	P20840
3763	4880	0.0	P53125	Q02771
2225	3276	0.0	Q08926	P25443
2349	4708	0.0	P53944	P40961
1274	3882	0.0	P26786	P53871
4292	4656	0.0	P50094	P22289
4323	4654	0.0	Q04371	Q04632
1461	4738	0.0	P40465	P25579
4843	4850	0.0	P48235	P32770
1133	1513	0.0	P40454	Q12417
2673	5029	0.0	P20436	Q08760
3792	4933	0.0	Q03792	P32477
1662	3773	0.0	Q12365	P38336
263	3429	0.0	P36090	Q08689
2689	4142	0.0	Q06668	Q08496
352	1214	0.0	P36126	P48015
909	1108	0.0	P40026	Q06628
3787	5105	0.0	P53124	Q06817
1725	4185	0.0	P38828	P09436
268	1162	0.0	P32570	Q03898
1692	2281	0.0	P22134	Q08729
4364	4698	0.0	P40991	P40986
1354	1613	0.0	P15646	Q04629
4228	4530	0.0	P32494	P53108
1962	3415	0.0	P32569	Q06675
2528	4189	0.0	P36053	Q04373
2935	4935	0.0	P11633	Q04406
4479	4552	0.0	P40576	P49957
1958	2179	0.0	Q08229	P53271
4047	4408	0.0	P25558	P36006
2468	3791	0.0	P32353	Q03790
341	3123	0.0	P38968	Q08471
4391	4819	0.0	Q08886	P38181
1734	3911	0.0	Q12675	P36039
1397	2867	0.0	P40571	P38879
4649	4743	0.0	Q12292	Q06224
2082	3593	0.0	P36014	P50110
3327	4969	0.0	Q08919	P32611
5046	5079	0.0	P26188	P53137
1472	5127	0.0	P39531	P38996
3042	3349	0.0	P06777	P11914
4267	4560	0.0	Q99382	P39002
2729	4786	0.0	Q04930	P15365
777	3075	0.0	Q08966	P35172
3045	3890	0.0	P06773	P53906
4257	4714	0.0	P53244	P36100
393	2850	0.0	P38768	P25580
4492	4519	0.0	Q07540	Q99231
2942	4360	0.0	P07255	P40994
2854	3902	0.0	P25584	P25606
4794	4900	0.0	P31755	P47035
818	4202	0.0	P47008	Q3E6R5
1873	2950	0.0	P38216	Q06407
2344	4032	0.0	P32571	P03069
4302	4964	0.0	P53076	P08018
2022	3352	0.0	P53316	Q04991
1835	3246	0.0	P40473	P36528
1356	5087	0.0	P12962	Q12287
1295	2244	0.0	P41318	P39962
4556	5022	0.0	P39006	P38251
4872	4935	0.0	Q00416	Q04406
1626	1873	0.0	P43615	P38216
2107	2951	0.0	P40096	Q12068
2763	4862	0.0	P05317	P02557
2977	3170	0.0	Q05787	Q12321
2664	4961	0.0	Q12445	P14020
173	2569	0.0	Q08561	P10622
4662	4868	0.0	Q99395	Q08649
192	2378	0.0	Q04053	Q05946
4645	4775	0.0	Q99247	Q02100
3730	4979	0.0	P40534	P32584
318	4503	0.0	P14742	P38355
3194	4488	0.0	P53324	P53850
5092	5096	0.0	P07258	P12868
770	2279	0.0	Q12500	P52960
1707	1994	0.0	Q12099	P39078
3790	5129	0.0	P14843	P38994
3918	4405	0.0	P32319	P36001
4885	5094	0.0	P09368	P32836
2435	4580	0.0	Q12309	P00360
149	4608	0.0	Q04432	P25626
2480	4888	0.0	Q02961	P31378
4708	4828	0.0	P40961	P38749
4191	4386	0.0	P39109	P19262
3157	4522	0.0	P25366	P25087
4470	4861	0.0	P40578	Q04958
38	3089	0.0	Q03048	Q08921
2224	4864	0.0	Q08550	P07703
3566	3893	0.0	Q04603	P06242
2866	4539	0.0	P38878	P53104
1069	1395	0.0	Q03435	Q12159
2442	4043	0.0	P19414	Q01846
3137	4902	0.0	P53854	Q03690
4726	4857	0.0	Q12034	P31116
4140	4599	0.0	Q03010	P25628
3561	4986	0.0	Q12260	P53823
550	4685	0.0	P53731	Q12389
3011	4003	0.0	P03879	P40151
4627	5006	0.0	P20053	P41913
88	2027	0.0	P0C2H8	Q06543
1627	2953	0.0	P43612	Q06200
305	2957	0.0	P07245	P11747
2337	3857	0.0	Q03899	P39928
3943	4243	0.0	P37267	P53067
1822	3729	0.0	P43590	P38082
2901	4344	0.0	Q02199	D6VTK4
2531	3650	0.0	P36056	P40260
3523	4734	0.0	P25611	P48164
3367	3958	0.0	P47093	P36525
2918	4202	0.0	P54005	Q3E6R5
50	4118	0.0	P38174	P38345
723	4417	0.0	P40209	P38781
2713	5044	0.0	P47149	O13547
2735	3236	0.0	Q08206	P09032
156	4251	0.0	Q07986	Q08245
1229	3876	0.0	P32387	Q05166
2181	3487	0.0	P34225	P53722
1907	2261	0.0	P39984	P09440
4668	4711	0.0	P41903	P40962
3972	4587	0.0	P38882	P32804
3693	4424	0.0	P25042	Q02873
3664	5079	0.0	P40348	P53137
4394	4608	0.0	P53855	P25626
2671	4069	0.0	P20434	P50113
2768	4460	0.0	P17898	Q06490
5085	5122	0.0	Q12285	P38993
3070	4013	0.0	P35179	P22108
824	2796	0.0	P47002	Q04110
5051	5129	0.0	P0CX30	P38994
4312	4536	0.0	P22035	P38288
272	3645	0.0	Q3E7A9	Q07825
3189	5041	0.0	Q01080	P38627
5054	5126	0.0	P36085	P38625
1560	2945	0.0	Q03976	P33324
2457	3109	0.0	P15705	P33419
4165	4713	0.0	P14832	P36103
2305	3093	0.0	P35194	Q04902
4706	4730	0.0	Q08743	P41695
3383	4250	0.0	Q06685	P16451
582	2930	0.0	P54885	P40458
845	2829	0.0	Q03660	P53209
2531	4467	0.0	P36056	P20448
4429	4562	0.0	P47111	P39000
2260	3857	0.0	P38203	P39928
1241	1898	0.0	Q04067	Q12425
3242	3660	0.0	P14180	Q06218
5044	5070	0.0	O13547	P36117
812	3020	0.0	P39734	Q12451
2086	2980	0.0	P38615	Q06704
3540	4871	0.0	P53265	P38299
3653	4570	0.0	Q06213	Q01684
2845	3115	0.0	P53070	Q04344
2455	3082	0.0	P34237	P36057
4086	4102	0.0	P04786	P56508
4193	4909	0.0	P39107	Q03920
4586	4621	0.0	P32805	P53966
3239	4604	0.0	P40544	P25623
2705	3947	0.0	P35184	Q12270
2278	4929	0.0	Q03760	Q04408
4118	4468	0.0	P38345	P20449
732	2640	0.0	Q07505	P38692
1083	4237	0.0	Q08817	Q12004
783	4366	0.0	Q08960	Q12395
1384	2366	0.0	P40040	P53893
4516	4993	0.0	P38795	P00045
2341	2457	0.0	Q08213	P15705
1959	3714	0.0	Q05021	Q99325
2639	4835	0.0	P38691	P38740
3791	5126	0.0	Q03790	P38625
3656	3973	0.0	Q06216	Q05785
2520	4043	0.0	P46958	Q01846
2127	4121	0.0	P81449	P25385
3937	4903	0.0	P32796	P47030
4363	4413	0.0	Q12396	P36008
2307	3072	0.0	P35196	P35177
1287	2770	0.0	P10127	Q08119
596	1917	0.0	Q04601	P32419
2125	4840	0.0	Q03730	P38165
3421	4850	0.0	P38255	P32770
1984	3334	0.0	Q04396	P38074
381	3325	0.0	P25348	P38784
2187	3367	0.0	Q06098	P47093
1609	4873	0.0	P46985	Q01448
4799	4995	0.0	P48570	Q99271
3612	4409	0.0	P40354	P36005
4696	4927	0.0	Q12382	P32901
4863	4910	0.0	P40413	P38360
2080	2472	0.0	P38969	P52892
131	242	0.0	Q6Q5P6	Q99260
1619	5126	0.0	P43560	P38625
3210	3932	0.0	P25596	P41818
624	3872	0.0	P35725	P35207
1652	4658	0.0	P04161	Q12320
603	611	0.0	P39548	Q02608
3306	3447	0.0	Q12071	P32832
2866	4939	0.0	P38878	P48238
2300	4611	0.0	Q12490	Q04013
4951	4953	0.0	P32874	Q04089
3040	3798	0.0	P06779	P39682
3738	4693	0.0	P30657	P33314
4772	5043	0.0	P38631	Q9URQ5
4097	4847	0.0	Q06440	Q03219
3896	4259	0.0	P06244	P53246
1487	2780	0.0	P29029	P53843
1516	2220	0.0	P47064	P34248
1124	2604	0.0	P39543	P08593
2183	2955	0.0	Q12046	P40825
2522	2983	0.0	Q03049	Q06705
2285	4969	0.0	P35997	P32611
291	4867	0.0	P33421	Q12532
2431	3206	0.0	Q12305	Q12214
4176	5041	0.0	Q03785	P38627
4604	4955	0.0	P25623	P00127
2584	2958	0.0	P33336	P09880
3201	3776	0.0	P43553	P38333
850	2293	0.0	P32448	P38116
20	4068	0.0	P22135	Q02326
4721	4988	0.0	Q12032	P43682
3002	4992	0.0	P46683	P00044
3097	4342	0.0	P18963	P25641
1317	1474	0.0	P32361	P39535
497	4567	0.0	P08638	P39009
5043	5084	0.0	Q9URQ5	P07252
2419	4576	0.0	P32893	Q04411
1981	2483	0.0	P05375	P39931
1737	3575	0.0	P0CY11	P53933
4453	4498	0.0	Q06164	P39743
1819	2326	0.0	P53319	P47134
3566	3640	0.0	Q04603	P33304
1180	1756	0.0	P06100	Q08970
3702	4172	0.0	Q3E769	P27801
1957	3441	0.0	Q05027	P32838
757	1257	0.0	P38157	P32945
3470	3894	0.0	Q12481	P06243
1869	4665	0.0	P38210	P26448
808	4738	0.0	P32791	P25579
4803	4935	0.0	Q06488	Q04406
1491	3875	0.0	P38221	P48606
3415	4224	0.0	Q06675	Q05930
178	1060	0.0	P17122	P33399
152	469	0.0	P32460	P34078
5113	5114	0.0	P23292	P32916
1483	4480	0.0	P32776	Q07786
2005	3589	0.0	P46989	Q06436
2756	4359	0.0	P27636	O13527
212	4056	0.0	Q06405	P36012
4465	4489	0.0	P06738	Q01919
3014	3844	0.0	P38263	P53344
3067	3752	0.0	P28240	P39938
4952	4964	0.0	P32875	P08018
31	66	0.0	P17123	P21672
2036	3448	0.0	Q12015	P32833
2569	3443	0.0	P10622	P32524
1362	3840	0.0	P38793	Q03860
4445	4591	0.0	P53982	P32800
1388	3501	0.0	Q12152	P53045
2833	2908	0.0	P32328	Q12118
1882	4007	0.0	P47050	P54838
2900	5108	0.0	P38987	Q08232
1162	2398	0.0	Q03898	P23337
1197	3406	0.0	O13577	P48526
773	2328	0.0	P48439	P47131
3226	4508	0.0	P23500	P21651
3805	4975	0.0	P38241	P32582
902	4337	0.0	P43542	P80235
4394	4884	0.0	P53855	P31377
4330	4474	0.0	P32074	P40489
4559	5061	0.0	P32259	P40955
3474	3491	0.0	P29703	P32786
137	1160	0.0	Q04183	P25386
3012	5013	0.0	P38261	P32462
3756	5127	0.0	P48527	P38996
2303	4745	0.0	P09201	Q03697
3083	3854	0.0	P47150	P38132
56	4024	0.0	Q07963	P36166
626	3643	0.0	P0CX15	P36159
3640	4535	0.0	P33304	P24280
2878	3174	0.0	Q01896	P40564
121	4278	0.0	Q08745	P23493
2909	4408	0.0	P25293	P36006
4631	4717	0.0	P07281	P36107
4778	4860	0.0	P43611	Q08645
3508	4090	0.0	P00358	P16370
4044	5081	0.0	P48743	P07257
704	906	0.0	Q06149	P43545
4548	5034	0.0	Q12298	P04650
3067	3325	0.0	P28240	P38784
4027	4424	0.0	P23542	Q02873
1978	4712	0.0	P21576	P36102
1368	3950	0.0	Q06524	Q12275
1694	3773	0.0	P07991	P38336
1031	3039	0.0	P53171	Q3E7Y3
4331	4752	0.0	P36224	Q06822
5021	5073	0.0	P0CE00	P40084
5032	5137	0.0	P38887	P40085
238	3489	0.0	P38966	P32784
3297	3354	0.0	P41698	Q00582
1563	3785	0.0	P28795	P47176
389	3812	0.0	P25343	Q00684
4405	5040	0.0	P36001	P22696
3661	5109	0.0	Q12001	P23291
707	4056	0.0	P33894	P36012
4765	4772	0.0	P40363	P38631
4882	4980	0.0	P31374	P32585
1550	3836	0.0	Q04272	Q3E793
449	524	0.0	Q07350	P07276
4114	4417	0.0	P38228	P38781
734	3991	0.0	P38771	P40038
3101	4832	0.0	P53144	P38745
1782	4288	0.0	P36151	P41808
5023	5054	0.0	Q3E7C1	P36085
4934	4964	0.0	P32474	P08018
2442	4590	0.0	P19414	P32801
539	3143	0.0	P53281	P53852
4693	5042	0.0	P33314	Q02891
2487	3727	0.0	P35206	P38080
1190	2694	0.0	Q01163	P38302
2785	3559	0.0	P53338	Q12262
1420	2763	0.0	P39943	P05317
167	1743	0.0	P32863	P36076
2276	2397	0.0	Q12438	P38859
4627	4752	0.0	P20053	Q06822
4675	4976	0.0	P19658	P32583
3556	3959	0.0	P47085	Q05543
496	843	0.0	Q08176	P09734
1403	2034	0.0	Q00955	Q04489
3521	4335	0.0	P25612	P42936
4603	4874	0.0	P53254	P38329
108	3138	0.0	Q04210	P53857
1903	2667	0.0	P39988	Q12449
4440	4838	0.0	P53983	P38167
1117	2618	0.0	P17261	P0C2H9
1622	4330	0.0	P43563	P32074
4706	4771	0.0	Q08743	P38630
1340	2018	0.0	P40885	P43592
3729	4846	0.0	P38082	P38169
4596	4939	0.0	P53253	P48238
778	1361	0.0	P17076	P05694
146	4745	0.0	P00830	Q03697
2298	3348	0.0	Q06679	P51979
4393	4569	0.0	Q12029	P32480
1134	4718	0.0	P40457	P36104
401	1212	0.0	P38765	P47100
1661	2107	0.0	Q12366	P40096
3299	3911	0.0	Q08873	P36039
20	3171	0.0	P22135	Q02651
2852	2895	0.0	P25586	P38986
2560	4358	0.0	Q03236	O13525
2386	3642	0.0	P43634	P33308
836	2896	0.0	P52923	P36041
3322	4937	0.0	P34217	P32473
1712	4191	0.0	P38840	P39109
2426	2809	0.0	P53191	Q99344
815	2656	0.0	P39730	P25360
3305	4401	0.0	Q12072	Q12393
541	2238	0.0	P32639	P39518
2091	2473	0.0	P24871	Q07458
4669	4922	0.0	P40532	P32904
183	3033	0.0	P40416	Q3E7Y5
3121	3927	0.0	Q08974	P41816
4203	4955	0.0	P38967	P00127
2606	5141	0.0	P34233	P09950
1148	2963	0.0	P38011	Q08270
4452	4932	0.0	Q06163	P32476
2648	3417	0.0	P38278	P05085
132	596	0.0	Q03516	Q04601
3041	3825	0.0	P06776	Q04368
3986	5001	0.0	P33311	P53975
3570	3629	0.0	Q02209	P14681
83	1045	0.0	P32613	P50089
1377	2152	0.0	P40048	P53077
694	2742	0.0	P36130	P53158
3780	4625	0.0	P47173	P40574
3356	4010	0.0	P53745	P36095
729	2118	0.0	Q07500	P38853
2890	3813	0.0	P36048	Q08096
2550	4476	0.0	Q03233	P40573
2519	3443	0.0	P16649	P32524
4653	4792	0.0	P47098	Q03673
4221	4744	0.0	P53951	Q3E7Z8
4918	5101	0.0	P39010	P53061
2595	4391	0.0	Q03029	Q08886
5123	5131	0.0	P38992	Q12753
1471	4984	0.0	Q08949	Q05911
3062	3145	0.0	Q04235	P53329
4448	4966	0.0	P47976	P53719
5125	5133	0.0	P40089	P21264
2607	4481	0.0	P34230	P38756
359	5137	0.0	P06783	P40085
2665	2764	0.0	P00410	P00931
1128	1708	0.0	P25036	Q12098
3396	4659	0.0	Q04226	Q04638
3991	4646	0.0	P40038	Q03942
1810	3367	0.0	P38724	P47093
3781	4728	0.0	P56628	P33442
1623	4787	0.0	P43616	P15367
2352	3943	0.0	P53941	P37267
778	4425	0.0	P17076	P47116
3607	4772	0.0	P40023	P38631
3093	4528	0.0	Q04902	Q08236
4736	4888	0.0	P04806	P31378
4921	5057	0.0	P40056	P0CX38
3614	5132	0.0	P47033	P40080
1905	3357	0.0	P39986	P29295
3151	4030	0.0	P47172	P38815
4545	4731	0.0	P53960	P41696
1481	5053	0.0	P39677	P53970
2198	3733	0.0	Q06058	P38088
2595	4314	0.0	Q03029	Q12179
1391	4726	0.0	P80667	Q12034
3676	3723	0.0	P50102	P38084
2317	2753	0.0	P35198	P05319
2734	3884	0.0	Q08208	P0CF20
1702	3137	0.0	Q12090	P53854
4063	4368	0.0	P39110	Q02796
2667	3129	0.0	Q12449	Q01662
4809	4927	0.0	P07253	P32901
4351	4963	0.0	Q03784	P08019
192	309	0.0	Q04053	P40897
3109	3356	0.0	P33419	P53745
219	1832	0.0	Q05905	P38163
1499	4733	0.0	P03881	P04802
4002	5093	0.0	P39923	P07259
5019	5078	0.0	Q06604	Q08980
1140	4761	0.0	Q06134	P40368
1454	4685	0.0	P13382	Q12389
2062	4281	0.0	P53221	P0CG63
827	988	0.0	P29461	P38141
1064	3576	0.0	Q02887	Q02206
2960	3364	0.0	P40395	Q12464
1088	2601	0.0	P21306	Q06245
557	1328	0.0	P52489	Q12083
1057	2790	0.0	P38351	P0CX58
3568	4426	0.0	P28834	P17121
2365	2669	0.0	P53890	Q03612
3033	4641	0.0	Q3E7Y5	Q12256
2606	5093	0.0	P34233	P07259
1301	1673	0.0	P05743	P05750
2564	3094	0.0	Q12432	P46151
377	1559	0.0	P06701	P47110
4449	4742	0.0	P39959	P23724
2613	3321	0.0	P34239	P34216
5014	5048	0.0	Q02805	P13433
891	1718	0.0	P23201	Q08979
3921	4716	0.0	P53277	P36106
3146	4209	0.0	P53859	Q08409
4187	4822	0.0	Q04377	P23900
4686	4831	0.0	P42838	P51402
1700	3929	0.0	P36517	P41814
4354	4617	0.0	P40475	P41835
1974	2845	0.0	P53882	P53070
4294	5126	0.0	P18852	P38625
431	2710	0.0	P18900	P34166
4023	4034	0.0	P36165	P40499
4114	4789	0.0	P38228	P25637
5015	5038	0.0	Q02804	Q05468
1183	1534	0.0	P38224	Q01159
916	5004	0.0	P42944	P53628
1000	1014	0.0	P43620	P07261
2376	4557	0.0	Q05947	P00498
4503	4517	0.0	P38355	Q04947
4489	5080	0.0	Q01919	P07256
442	1741	0.0	P30283	P81450
608	4378	0.0	Q12191	P32354
4661	4684	0.0	P41909	P33759
4789	5017	0.0	P25637	P38884
4486	4965	0.0	Q07549	P53718
2854	3356	0.0	P25584	P53745
4368	4539	0.0	Q02796	P53104
3932	4146	0.0	P41818	Q02933
2356	4908	0.0	P53169	Q08986
2041	4156	0.0	P25630	P38347
2564	3316	0.0	Q12432	P34218
294	3405	0.0	Q02724	P47161
5082	5136	0.0	Q06390	Q12754
361	1348	0.0	Q2V2P6	P38830
4642	4689	0.0	P25719	Q08227
945	3765	0.0	P53294	P53008
4861	4945	0.0	Q04958	P04397
4623	4804	0.0	Q06639	P30620
4559	4866	0.0	P32259	Q04951
2706	4798	0.0	P34162	Q03823
360	4328	0.0	Q03455	P39108
564	1185	0.0	P21538	Q07716
3319	4626	0.0	P38782	P35210
3504	4819	0.0	P53040	P38181
1256	1755	0.0	P43557	P36078
3430	4349	0.0	P38958	P22136
3116	3506	0.0	Q06208	P52491
403	2654	0.0	P38927	P38271
2234	5140	0.0	P40480	Q07800
2954	4572	0.0	Q08844	P32485
4139	4898	0.0	Q03012	Q08422
1584	2716	0.0	P53748	P47142
498	1568	0.0	Q3E762	P28004
2869	3043	0.0	Q12207	P06774
1154	3943	0.0	P53835	P37267
268	2904	0.0	P32570	P19358
2760	3588	0.0	P00937	P02994
4046	4522	0.0	P25559	P25087
888	5069	0.0	P53729	P53039
4430	4948	0.0	Q06512	P32873
2699	3724	0.0	P38308	Q03640
5111	5113	0.0	P40318	P23292
3299	3950	0.0	Q08873	Q12275
3629	3724	0.0	P14681	Q03640
1213	2790	0.0	P47101	P0CX58
2881	3231	0.0	P40006	P46972
573	3413	0.0	P38113	P12630
752	1302	0.0	Q06631	P05740
991	2527	0.0	P30952	P40075
2666	4285	0.0	P11972	P41807
1553	2896	0.0	P38848	P36041
3489	4337	0.0	P32784	P80235
325	3601	0.0	P39547	P40024
3545	4176	0.0	Q05080	Q03785
3117	3316	0.0	Q06485	P34218
4950	5034	0.0	Q04082	P04650
3888	4036	0.0	P28241	P25555
1749	3384	0.0	P33775	P38953
2919	3005	0.0	Q02354	P38689
4758	5071	0.0	P43614	P40087
3466	4518	0.0	P51998	Q06199
4648	4910	0.0	Q07648	P38360
2335	3294	0.0	Q04922	Q06005
1662	3833	0.0	Q12365	P21705
3695	3872	0.0	P25046	P35207
605	633	0.0	Q12194	P40159
4500	4591	0.0	Q04893	P32800
877	2078	0.0	P32622	P32347
3788	4453	0.0	P47179	Q06164
297	3837	0.0	Q00245	Q08907
1413	3807	0.0	Q05854	Q03125
3628	4023	0.0	P26637	P36165
2408	2985	0.0	P40214	Q08905
